corpus,dataset,capture,attack_type,representation,detector,seed,precision,recall,f1,roc_auc,pr_auc,fpr,train_seconds,score_seconds,runtime_seconds,peak_rss_mb,model_bytes,protocol_version,phase
road,correlated_signal_attack,correlated_signal_attack_1,correlated_signal_attack,raw,one_class_svm,1,0.0,0.0,0.0,0.7892205581296967,0.2294407146162656,0.019037818368922,0.0799423000007664,1.714721999998801,1.7946642999995674,564.5625,29610,pre_injection_v1,C
road,correlated_signal_attack,correlated_signal_attack_1,correlated_signal_attack,raw,one_class_svm,2,0.0,0.0,0.0,0.812237983376564,0.2426701577199065,0.0176595979271564,0.0738268000004609,1.8949207999994544,1.968747599999915,565.05078125,29754,pre_injection_v1,C
road,correlated_signal_attack,correlated_signal_attack_1,correlated_signal_attack,raw,one_class_svm,3,0.0,0.0,0.0,0.8397135597093561,0.2648926151572432,0.0192583336396045,0.0805245000010472,1.6497407000006206,1.7302652000016678,565.15234375,29882,pre_injection_v1,C
road,correlated_signal_attack,correlated_signal_attack_1,correlated_signal_attack,raw,one_class_svm,4,0.0,0.0,0.0,0.786561243348487,0.2254628729981326,0.0188356793707964,0.0778694000000541,1.7235915000001114,1.8014609000001656,566.48046875,30282,pre_injection_v1,C
road,correlated_signal_attack,correlated_signal_attack_1,correlated_signal_attack,raw,lof,0,0.001223241590214,0.0004760771244941,0.0006854009595613,0.517088391550715,0.0673820977811901,0.0300084530853761,0.0953728999993472,0.9554395000013756,1.0508124000007228,569.6171875,2514956,pre_injection_v1,C
road,correlated_signal_attack,correlated_signal_attack_1,correlated_signal_attack,raw,lof,1,0.0,0.0,0.0,0.5213703342606797,0.0678108860805935,0.0151236723143077,0.0922516999999061,0.8192505999995774,0.9115022999994836,569.7265625,2514956,pre_injection_v1,C
road,correlated_signal_attack,correlated_signal_attack_1,correlated_signal_attack,raw,lof,2,0.0,0.0,0.0,0.5363512394281864,0.0703966362983373,0.0284464699180418,0.1014353999999002,0.8288868999989063,0.9303222999988066,565.85546875,2514956,pre_injection_v1,C
road,correlated_signal_attack,correlated_signal_attack_1,correlated_signal_attack,raw,lof,3,0.0012158054711246,0.0004760771244941,0.0006842285323297,0.5857763241154199,0.0818509763856498,0.0301922158109449,0.0942476999989594,0.7698840000011842,0.8641317000001436,567.34375,2514956,pre_injection_v1,C
road,correlated_signal_attack,correlated_signal_attack_1,correlated_signal_attack,raw,lof,4,0.0038461538461538,0.0004760771244941,0.0008472781190425,0.5536514502177241,0.0736325833773684,0.009518909184461,0.0827551000002131,0.7471055000005435,0.8298606000007567,569.94921875,2514956,pre_injection_v1,C
road,correlated_signal_attack,correlated_signal_attack_1,correlated_signal_attack,raw,hbos,0,0.0,0.0,0.0,0.5930209235187586,0.0990406505086569,0.0148847807710683,0.0087714000001142,0.0256728999993356,0.0344442999994498,566.03125,3711,pre_injection_v1,C
road,correlated_signal_attack,correlated_signal_attack_1,correlated_signal_attack,raw,hbos,1,0.0,0.0,0.0,0.5930209235187586,0.0990406505086569,0.0148847807710683,0.0200124999992112,0.0540780999999697,0.074090599999181,563.71484375,3711,pre_injection_v1,C
road,correlated_signal_attack,correlated_signal_attack_1,correlated_signal_attack,raw,hbos,2,0.0,0.0,0.0,0.5930209235187586,0.0990406505086569,0.0148847807710683,0.0192513999991206,0.0532815999995364,0.072532999998657,565.484375,3711,pre_injection_v1,C
road,correlated_signal_attack,correlated_signal_attack_1,correlated_signal_attack,raw,hbos,3,0.0,0.0,0.0,0.5930209235187586,0.0990406505086569,0.0148847807710683,0.0081814000004669,0.0301577000009274,0.0383391000013944,565.484375,3711,pre_injection_v1,C
road,correlated_signal_attack,correlated_signal_attack_1,correlated_signal_attack,raw,hbos,4,0.0,0.0,0.0,0.5930209235187586,0.0990406505086569,0.0148847807710683,0.0094437999996443,0.0295397999998385,0.0389835999994829,565.484375,3711,pre_injection_v1,C
road,correlated_signal_attack,correlated_signal_attack_1,correlated_signal_attack,raw,elliptic_envelope,0,0.0,0.0,0.0,0.7750156075837413,0.1335702727035516,0.0195891065456282,0.6732666999996582,0.0206271999995806,0.6938938999992388,567.5234375,66831,pre_injection_v1,C
road,correlated_signal_attack,correlated_signal_attack_1,correlated_signal_attack,raw,elliptic_envelope,1,0.0,0.0,0.0,0.7695541146407681,0.1307019998743444,0.0195891065456282,0.639795500001128,0.0206239999988611,0.6604194999999891,568.609375,66831,pre_injection_v1,C
road,correlated_signal_attack,correlated_signal_attack_1,correlated_signal_attack,raw,elliptic_envelope,2,0.0,0.0,0.0,0.777975512866632,0.1353305645896121,0.0195891065456282,0.6836416999994981,0.0316751999998814,0.7153168999993795,568.6953125,66831,pre_injection_v1,C
road,correlated_signal_attack,correlated_signal_attack_1,correlated_signal_attack,raw,elliptic_envelope,3,0.0033860045146726,0.0007141156867412,0.0011794770984863,0.9123147569149836,0.2742118498192908,0.0162262486677202,0.676048900000751,0.0236683000002813,0.6997172000010323,568.79296875,66831,pre_injection_v1,C
road,correlated_signal_attack,correlated_signal_attack_1,correlated_signal_attack,raw,elliptic_envelope,4,0.0,0.0,0.0,0.8031091970781439,0.1490284074966256,0.0229335881509794,0.6078646999994817,0.0236200999988795,0.6314847999983613,568.6171875,66831,pre_injection_v1,C
road,correlated_signal_attack,correlated_signal_attack_1,correlated_signal_attack,raw,autoencoder,0,0.7965091528309919,0.4453701499642942,0.5712977099236641,0.9362105207480452,0.5336180928352525,0.008783858282186,1.850016800000958,0.0367390000010345,1.8867558000019928,574.703125,18610,pre_injection_v1,C
road,correlated_signal_attack,correlated_signal_attack_1,correlated_signal_attack,raw,autoencoder,1,0.640746500777605,0.2942156629373958,0.4032626427406199,0.918884512751318,0.4113051288663528,0.012734756881914,1.646907199999987,0.0283784000002924,1.6752856000002794,577.4453125,18610,pre_injection_v1,C
road,correlated_signal_attack,correlated_signal_attack_1,correlated_signal_attack,raw,autoencoder,2,0.2708487084870848,0.0873601523446798,0.1321094312455003,0.9670416586905656,0.509510931554093,0.018155757286192,1.7197673000009672,0.0381399000016244,1.7579072000025917,576.98046875,18610,pre_injection_v1,C
road,correlated_signal_attack,correlated_signal_attack_1,correlated_signal_attack,raw,autoencoder,3,0.2713097713097713,0.0621280647464889,0.1011040092969203,0.9571175354178924,0.4824817899094296,0.012881767062369,1.8644722999997607,0.0268911000002844,1.8913634000000457,576.33203125,18610,pre_injection_v1,C
road,correlated_signal_attack,correlated_signal_attack_1,correlated_signal_attack,raw,autoencoder,4,0.7222067428252995,0.6169959533444418,0.6654685494223364,0.9796846785603244,0.64831297238706,0.0183211437392039,1.7984974999999397,0.0272648000009212,1.8257623000008607,576.1328125,18610,pre_injection_v1,C
road,correlated_signal_attack,correlated_signal_attack_1,correlated_signal_attack,residual,isolation_forest,0,0.2624570178180681,0.9992858843132588,0.4157258863141215,0.9665201242405748,0.5195795699045147,0.2167848873534492,0.6697252000012668,0.9472502999997232,1.61697550000099,577.19921875,1893631,pre_injection_v1,C
road,correlated_signal_attack,correlated_signal_attack_1,correlated_signal_attack,residual,isolation_forest,1,0.2848127035830619,0.9990478457510116,0.4432592279664149,0.9655049150120796,0.5164720909714561,0.193667536476901,0.7221931000003678,0.9271477000002052,1.649340800000573,578.18359375,1961215,pre_injection_v1,C
road,correlated_signal_attack,correlated_signal_attack_1,correlated_signal_attack,residual,isolation_forest,2,0.2728395864490539,0.9988098071887646,0.4286006128702758,0.9531784604469958,0.4206122130429811,0.2055018560035282,0.7711349999990489,0.8441801000008127,1.6153150999998616,578.2109375,1978639,pre_injection_v1,C
road,correlated_signal_attack,correlated_signal_attack_1,correlated_signal_attack,residual,isolation_forest,3,0.2502087060226595,0.9988098071887646,0.4001716656334939,0.9602786829753016,0.5063250385188557,0.2310632511301407,0.6412684000006266,0.8867298999994091,1.5279983000000357,578.21484375,1965967,pre_injection_v1,C
road,correlated_signal_attack,correlated_signal_attack_1,correlated_signal_attack,residual,isolation_forest,4,0.3016466527647947,0.9985717686265176,0.4633311243649216,0.9640581455183648,0.4956841592711834,0.1784703590723657,0.6317168999994465,0.7311690999995335,1.36288599999898,578.21484375,1951887,pre_injection_v1,C
road,correlated_signal_attack,correlated_signal_attack_1,correlated_signal_attack,residual,one_class_svm,0,0.163011837764409,0.9997619614377528,0.2803176933858373,0.9291477309625162,0.3530762756371622,0.3962843176889999,0.1032903000013902,2.0426516000006814,2.145941900002072,577.8671875,35562,pre_injection_v1,C
road,correlated_signal_attack,correlated_signal_attack_1,correlated_signal_attack,residual,one_class_svm,1,0.1529193360512521,1.0,0.2652732611372462,0.928905757752051,0.3522796226552885,0.4276342386710279,0.1753497999998217,2.5119101999989653,2.687259999998787,575.7578125,35946,pre_injection_v1,C
road,correlated_signal_attack,correlated_signal_attack_1,correlated_signal_attack,residual,one_class_svm,2,0.1539899563798981,1.0,0.2668826631090782,0.9290523501905328,0.3527790021076356,0.4241243706126649,0.0896424999991722,2.52827630000138,2.6179188000005524,577.12109375,35290,pre_injection_v1,C
road,correlated_signal_attack,correlated_signal_attack_1,correlated_signal_attack,residual,one_class_svm,3,0.1609516876748017,1.0,0.2772754273645303,0.9290956225724104,0.3528752501949444,0.4024403689955529,0.1026220000003377,2.3233523999988392,2.425974399999177,570.31640625,35818,pre_injection_v1,C
road,correlated_signal_attack,correlated_signal_attack_1,correlated_signal_attack,residual,one_class_svm,4,0.1581344575773545,1.0,0.2730847986479019,0.9290458478508148,0.3527024768083728,0.4109853357344996,0.0932278999989648,2.61533099999906,2.708558899998025,576.5234375,36346,pre_injection_v1,C
road,correlated_signal_attack,correlated_signal_attack_1,correlated_signal_attack,residual,lof,0,0.1638902976631685,1.0,0.2816249916202989,0.908558088648591,0.2749463849838798,0.3938402734389356,1.0303416999995534,9.18710259999898,10.217444299998531,576.90234375,2514956,pre_injection_v1,C
road,correlated_signal_attack,correlated_signal_attack_1,correlated_signal_attack,residual,lof,1,0.1899828069857931,0.9995239228755058,0.3192791696764628,0.9088046526464996,0.2755916762918663,0.3289904075857253,1.0686191999993753,9.059810500000822,10.128429700000195,578.5625,2514956,pre_injection_v1,C
road,correlated_signal_attack,correlated_signal_attack_1,correlated_signal_attack,residual,lof,2,0.2022542266750156,0.9995239228755058,0.3364313756910504,0.9089144903527367,0.2758929329723723,0.3043478260869565,1.0793897999992623,9.963831400000345,11.043221199999609,577.74609375,2514956,pre_injection_v1,C
road,correlated_signal_attack,correlated_signal_attack_1,correlated_signal_attack,residual,lof,3,0.1830102374210411,1.0,0.3093975548681691,0.9087256141154758,0.2753522841792319,0.3446286155316255,1.268754099999569,9.816570299999512,11.08532439999908,578.56640625,2514956,pre_injection_v1,C
road,correlated_signal_attack,correlated_signal_attack_1,correlated_signal_attack,residual,lof,4,0.1661459363258849,1.0,0.284948789255918,0.9090708527042765,0.2761647533997105,0.3874453305891433,1.1313526000012644,10.679056299999502,11.810408900000766,575.15625,2514956,pre_injection_v1,C
road,correlated_signal_attack,correlated_signal_attack_1,correlated_signal_attack,residual,hbos,0,0.2168251343530384,0.9988098071887646,0.3563028064365473,0.9407545648327624,0.4162626833062651,0.2785107868719909,0.0153682000000117,0.0524377999990974,0.0678059999991091,575.1171875,3711,pre_injection_v1,C
road,correlated_signal_attack,correlated_signal_attack_1,correlated_signal_attack,residual,hbos,1,0.2168251343530384,0.9988098071887646,0.3563028064365473,0.9407545648327624,0.4162626833062651,0.2785107868719909,0.0087863000007928,0.0374151000014535,0.0462014000022463,573.0,3711,pre_injection_v1,C
road,correlated_signal_attack,correlated_signal_attack_1,correlated_signal_attack,residual,hbos,2,0.2168251343530384,0.9988098071887646,0.3563028064365473,0.9407545648327624,0.4162626833062651,0.2785107868719909,0.0083037000003969,0.0317486999992979,0.0400523999996949,575.796875,3711,pre_injection_v1,C
road,correlated_signal_attack,correlated_signal_attack_1,correlated_signal_attack,residual,hbos,3,0.2168251343530384,0.9988098071887646,0.3563028064365473,0.9407545648327624,0.4162626833062651,0.2785107868719909,0.0079024999995453,0.0382246999997732,0.0461271999993186,575.796875,3711,pre_injection_v1,C
road,correlated_signal_attack,correlated_signal_attack_1,correlated_signal_attack,residual,hbos,4,0.2168251343530384,0.9988098071887646,0.3563028064365473,0.9407545648327624,0.4162626833062651,0.2785107868719909,0.0155117000012978,0.0382690999995247,0.0537808000008226,575.796875,3711,pre_injection_v1,C
road,correlated_signal_attack,correlated_signal_attack_1,correlated_signal_attack,residual,elliptic_envelope,0,0.2571376056855777,0.9990478457510116,0.4090045315012426,0.9085191183528972,0.2750262113893164,0.2228123047521041,0.8917242999996233,0.0290351999992708,0.9207594999988942,577.4296875,66831,pre_injection_v1,C
road,correlated_signal_attack,correlated_signal_attack_1,correlated_signal_attack,residual,elliptic_envelope,1,0.2540095624281305,0.9990478457510116,0.4050376375217139,0.9085169355964092,0.2750110868858141,0.2265059355360358,0.8493758999993588,0.0205392000007123,0.8699151000000711,577.34765625,66831,pre_injection_v1,C
road,correlated_signal_attack,correlated_signal_attack_1,correlated_signal_attack,residual,elliptic_envelope,2,0.2590420935686952,0.9990478457510116,0.4114100867519483,0.9081425031863652,0.2740723696452642,0.2206071520452791,0.6616118999991158,0.0202133000002504,0.6818251999993663,577.1171875,66831,pre_injection_v1,C
road,correlated_signal_attack,correlated_signal_attack_1,correlated_signal_attack,residual,elliptic_envelope,3,0.2559458470545188,0.9990478457510116,0.407495509490752,0.9084542568033918,0.2748525194049774,0.2242089014664265,0.7097244000015053,0.0202692999991995,0.7299937000007048,576.19140625,66831,pre_injection_v1,C
road,correlated_signal_attack,correlated_signal_attack_1,correlated_signal_attack,residual,elliptic_envelope,4,0.2556807797745964,0.9990478457510116,0.4071594877764843,0.9084830875609308,0.2749282134436209,0.2245212980998934,0.7355666000003112,0.0232876999998552,0.7588543000001664,576.69921875,66831,pre_injection_v1,C
road,correlated_signal_attack,correlated_signal_attack_1,correlated_signal_attack,residual,autoencoder,0,0.2357267164430472,0.9995239228755058,0.3814845098573635,0.9075577781547614,0.2731000907387058,0.2501745745892903,1.8551657000007251,0.0304075000003649,1.8855732000010903,576.5859375,18610,pre_injection_v1,C
road,correlated_signal_attack,correlated_signal_attack_1,correlated_signal_attack,residual,autoencoder,1,0.2018070841543711,0.9995239228755058,0.3358125399872041,0.9072915737227228,0.272707931287054,0.3051931346245727,1.6817639999990206,0.0336724999997386,1.7154364999987592,576.5859375,18610,pre_injection_v1,C
road,correlated_signal_attack,correlated_signal_attack_1,correlated_signal_attack,residual,autoencoder,2,0.1957667024103687,0.9995239228755058,0.3274074074074074,0.9086957729035304,0.2753668283112956,0.3169907016060862,1.7750247000003585,0.0306456000016623,1.805670300002021,576.5859375,18610,pre_injection_v1,C
road,correlated_signal_attack,correlated_signal_attack_1,correlated_signal_attack,residual,autoencoder,3,0.2307269630199461,0.9995239228755058,0.3749107142857143,0.909023650048442,0.2760358503872883,0.2572678157962439,1.905291600000055,0.0347911000008025,1.9400827000008576,576.58984375,18610,pre_injection_v1,C
road,correlated_signal_attack,correlated_signal_attack_1,correlated_signal_attack,residual,autoencoder,4,0.2379306436990027,0.9995239228755058,0.3843654171815644,0.9093061573530868,0.2766689809656294,0.247142489617406,1.773343200000454,0.0295018999986496,1.802845099999104,576.58984375,18610,pre_injection_v1,C
road,fuzzing_attack,fuzzing_attack_1,fuzzing_attack,raw,isolation_forest,0,0.6666666666666666,0.0589828468251579,0.1083771081006358,0.5884999195669888,0.3815182722011778,0.0108431068820535,0.6160171999999875,0.4710164000007353,1.0870336000007228,571.828125,2518431,pre_injection_v1,C
road,fuzzing_attack,fuzzing_attack_1,fuzzing_attack,raw,isolation_forest,1,0.6745495495495496,0.0600862674290299,0.1103435571520677,0.5966813471248219,0.3880016555826779,0.0106587003024267,0.6687129000001732,0.5392909000001964,1.2080038000003697,571.4921875,2642863,pre_injection_v1,C
road,fuzzing_attack,fuzzing_attack_1,fuzzing_attack,raw,isolation_forest,2,0.6460674157303371,0.0576788042933092,0.105902937655401,0.5997374926371479,0.3832262189513868,0.0116176145164859,0.5665630000003148,0.6063318000014988,1.1728948000018136,571.34375,2602207,pre_injection_v1,C
road,fuzzing_attack,fuzzing_attack_1,fuzzing_attack,raw,isolation_forest,3,0.6670493685419059,0.0582806700772394,0.1071955719557195,0.5959741722168256,0.3815453252623954,0.0106955816183521,0.5748242999998183,0.5012950000000274,1.0761192999998457,572.33203125,2496079,pre_injection_v1,C
road,fuzzing_attack,fuzzing_attack_1,fuzzing_attack,raw,isolation_forest,4,0.6595744680851063,0.0590831577891463,0.1084514822316332,0.5926548870799471,0.385128970807516,0.011211920041307,0.4903668000006291,0.430290000000241,0.92065680000087,572.33203125,2590767,pre_injection_v1,C
road,fuzzing_attack,fuzzing_attack_1,fuzzing_attack,raw,one_class_svm,0,0.6730769230769231,0.1018156284481894,0.1768754901106561,0.6103096999829072,0.4018935214221622,0.0181824887511986,0.1393651000016689,1.1089928000001237,1.2483579000017926,573.09765625,30538,pre_injection_v1,C
road,fuzzing_attack,fuzzing_attack_1,fuzzing_attack,raw,one_class_svm,1,0.6790757381258024,0.106128999899689,0.1835690118851392,0.6095933297182319,0.4064936973599461,0.0184406579626761,0.0904718000001594,1.0620112999986304,1.1524830999987898,568.33984375,30010,pre_injection_v1,C
road,fuzzing_attack,fuzzing_attack_1,fuzzing_attack,raw,one_class_svm,2,0.6696245733788396,0.098405055672585,0.1715934930907818,0.6115883040627242,0.4070459864407761,0.0178505569078704,0.0780023999996046,1.0659596000004967,1.1439620000001014,570.72265625,30138,pre_injection_v1,C
road,fuzzing_attack,fuzzing_attack_1,fuzzing_attack,raw,one_class_svm,3,0.6691525423728814,0.0990069214565152,0.1724921356169171,0.611067809138772,0.4038919230221665,0.0179980821715718,0.0751703000005363,1.0041832000006252,1.0793535000011616,570.86328125,29482,pre_injection_v1,C
road,fuzzing_attack,fuzzing_attack_1,fuzzing_attack,raw,one_class_svm,4,0.6769825918762089,0.1053265121877821,0.1822916666666666,0.6084403492680226,0.4038926574604609,0.0184775392786014,0.1402918999992835,1.1220778000006248,1.2623696999999083,570.921875,29882,pre_injection_v1,C
road,fuzzing_attack,fuzzing_attack_1,fuzzing_attack,raw,lof,0,0.2183588317107093,0.0157488213461731,0.02937874251497,0.4787004351684513,0.2527889394914327,0.0207272995500479,0.119506499999261,0.5452998000000662,0.6648062999993272,574.73046875,2514956,pre_injection_v1,C
road,fuzzing_attack,fuzzing_attack_1,fuzzing_attack,raw,lof,1,0.1776649746192893,0.0105326512187782,0.0198863636363636,0.4797247194709589,0.2550362822955162,0.0179243195397211,0.0959691999996721,0.5622733000000153,0.6582424999996874,575.87109375,2514956,pre_injection_v1,C
road,fuzzing_attack,fuzzing_attack_1,fuzzing_attack,raw,lof,2,0.239938080495356,0.0155481994181964,0.0292039566650965,0.4823405089523928,0.2564105457154401,0.0181087261193479,0.0975168000004487,0.6246442000010575,0.7221610000015062,575.87109375,2514956,pre_injection_v1,C
road,fuzzing_attack,fuzzing_attack_1,fuzzing_attack,raw,lof,3,0.2312312312312312,0.015447888454208,0.0289609779031499,0.4835958795419891,0.2559487673357225,0.0188832337537803,0.1578293000002304,0.6405567000001611,0.7983860000003915,575.94140625,2514956,pre_injection_v1,C
road,fuzzing_attack,fuzzing_attack_1,fuzzing_attack,raw,lof,4,0.2249637155297532,0.0155481994181964,0.0290861324826421,0.4808861017135712,0.2546162485258064,0.019694622704138,0.134314799999629,0.7577159000011306,0.8920307000007597,575.984375,2514956,pre_injection_v1,C
road,fuzzing_attack,fuzzing_attack_1,fuzzing_attack,raw,hbos,0,0.5354545454545454,0.0590831577891463,0.1064233444755623,0.6018701920040049,0.3699985998612879,0.0188463524378549,0.0094365000004472,0.0229225999992195,0.0323590999996667,574.2109375,3711,pre_injection_v1,C
road,fuzzing_attack,fuzzing_attack_1,fuzzing_attack,raw,hbos,1,0.5354545454545454,0.0590831577891463,0.1064233444755623,0.6018701920040049,0.3699985998612879,0.0188463524378549,0.0069466000004467,0.017807600001106,0.0247542000015528,566.9140625,3711,pre_injection_v1,C
road,fuzzing_attack,fuzzing_attack_1,fuzzing_attack,raw,hbos,2,0.5354545454545454,0.0590831577891463,0.1064233444755623,0.6018701920040049,0.3699985998612879,0.0188463524378549,0.0064822999993339,0.0196796999989601,0.026161999998294,568.26953125,3711,pre_injection_v1,C
road,fuzzing_attack,fuzzing_attack_1,fuzzing_attack,raw,hbos,3,0.5354545454545454,0.0590831577891463,0.1064233444755623,0.6018701920040049,0.3699985998612879,0.0188463524378549,0.0111424999995506,0.0188357999995787,0.0299782999991293,568.26953125,3711,pre_injection_v1,C
road,fuzzing_attack,fuzzing_attack_1,fuzzing_attack,raw,hbos,4,0.5354545454545454,0.0590831577891463,0.1064233444755623,0.6018701920040049,0.3699985998612879,0.0188463524378549,0.0105468000001565,0.0267879000002722,0.0373347000004287,568.26953125,3711,pre_injection_v1,C
road,fuzzing_attack,fuzzing_attack_1,fuzzing_attack,raw,elliptic_envelope,0,0.5604053000779423,0.1442471662152673,0.2294375747905863,0.603667278425182,0.4233639154281742,0.0416021243637973,0.6863750999982585,0.0126318999991781,0.6990069999974367,571.9140625,66831,pre_injection_v1,C
road,fuzzing_attack,fuzzing_attack_1,fuzzing_attack,raw,elliptic_envelope,1,0.5983572895277207,0.1461530745310462,0.2349242179941954,0.6044010164637174,0.4260616958532114,0.0360699269749944,0.6904570999995485,0.0159163000007538,0.7063734000003024,571.953125,66831,pre_injection_v1,C
road,fuzzing_attack,fuzzing_attack_1,fuzzing_attack,raw,elliptic_envelope,2,0.5672713529856387,0.1505667569465342,0.237970669837495,0.6030525787276251,0.422514264049726,0.0422291067345282,0.6703698000001168,0.0126397999993059,0.6830095999994228,571.984375,66831,pre_injection_v1,C
road,fuzzing_attack,fuzzing_attack_1,fuzzing_attack,raw,elliptic_envelope,3,0.5647103085026336,0.1505667569465342,0.237744515720282,0.6040440568239969,0.4238858706000195,0.0426716825256325,0.7019371000005776,0.0180254000006243,0.719962500001202,572.0078125,66831,pre_injection_v1,C
road,fuzzing_attack,fuzzing_attack_1,fuzzing_attack,raw,elliptic_envelope,4,0.5547054322876818,0.1454508977831277,0.2304696813160613,0.6039846745387206,0.4225507808355164,0.0429298517371099,0.6650351000007504,0.0128248000000894,0.6778599000008398,572.078125,66831,pre_injection_v1,C
road,fuzzing_attack,fuzzing_attack_1,fuzzing_attack,raw,autoencoder,0,0.7234299516908212,0.0600862674290299,0.1109567472446049,0.5893287040382093,0.3904966435782715,0.0084458213469056,2.2100700000009965,0.0186121999995521,2.2286822000005486,574.03125,18610,pre_injection_v1,C
road,fuzzing_attack,fuzzing_attack_1,fuzzing_attack,raw,autoencoder,1,0.5141896938013443,0.1381281974119771,0.2177591523681505,0.5610203906211195,0.3565273471607425,0.0479825920188832,1.9888088000006972,0.0188835000008111,2.007692300001509,575.21875,18610,pre_injection_v1,C
road,fuzzing_attack,fuzzing_attack_1,fuzzing_attack,raw,autoencoder,2,0.7684563758389261,0.0459424215066706,0.0867013724562233,0.5727198144002252,0.3738842821664377,0.0050896215976986,1.9368021999998744,0.0371699000006628,1.9739721000005372,576.40625,18610,pre_injection_v1,C
road,fuzzing_attack,fuzzing_attack_1,fuzzing_attack,raw,autoencoder,3,0.6798913043478261,0.1254890159494432,0.2118723007875349,0.5984595433865934,0.3891517944560286,0.0217230950800324,2.0760356999999203,0.0292250999991665,2.105260799999087,577.4375,18610,pre_injection_v1,C
road,fuzzing_attack,fuzzing_attack_1,fuzzing_attack,raw,autoencoder,4,0.7976101568334578,0.1071321095395726,0.1888928192430138,0.6032185871946931,0.4150073822924417,0.0099948366157704,1.7855943999984447,0.018828599999324,1.8044229999977688,578.125,18610,pre_injection_v1,C
road,fuzzing_attack,fuzzing_attack_1,fuzzing_attack,residual,isolation_forest,0,0.2503961965134706,0.1743404554117765,0.205558840922531,0.5020197394692596,0.2896731541448164,0.1918934867596075,0.6723685000015394,0.5189243000004353,1.191292800001975,578.30859375,2165199,pre_injection_v1,C
road,fuzzing_attack,fuzzing_attack_1,fuzzing_attack,residual,isolation_forest,1,0.2396596858638743,0.1836693750626943,0.2079618376966324,0.5003220428115829,0.2966254049511869,0.214243564210371,0.513114499999574,0.5782538000003115,1.0913682999998855,578.6171875,2186495,pre_injection_v1,C
road,fuzzing_attack,fuzzing_attack_1,fuzzing_attack,residual,isolation_forest,2,0.2816824471959213,0.155181061289999,0.200116421964944,0.5061990910481489,0.3091163420900567,0.1454967913255145,0.5040129999997589,0.4921694999993633,0.9961824999991222,579.64453125,2203391,pre_injection_v1,C
road,fuzzing_attack,fuzzing_attack_1,fuzzing_attack,residual,isolation_forest,3,0.2620320855614973,0.1818637777109038,0.2147086688773093,0.5080140668868358,0.3046343535336931,0.1883159991148484,0.4809037000013632,0.5075293999998394,0.9884331000012024,579.71484375,2119791,pre_injection_v1,C
road,fuzzing_attack,fuzzing_attack_1,fuzzing_attack,residual,isolation_forest,4,0.2892659163447001,0.1727354799879626,0.2163044843612611,0.5179576843855104,0.3206104106595522,0.1560448476801652,0.6179540999983146,0.4736976999993203,1.091651799997635,579.71484375,2137391,pre_injection_v1,C
road,fuzzing_attack,fuzzing_attack_1,fuzzing_attack,residual,one_class_svm,0,0.2178750897343862,0.3044437757046845,0.2539855224067953,0.4669597423474007,0.2505047109125857,0.4018219370067124,0.0972445999996125,1.263770800000202,1.3610153999998147,578.703125,35034,pre_injection_v1,C
road,fuzzing_attack,fuzzing_attack_1,fuzzing_attack,residual,one_class_svm,1,0.2186089821646014,0.3061490620924867,0.255077308817384,0.4685437169898071,0.250970822705255,0.4023382754296673,0.0956962000000203,1.3395233999999618,1.4352195999999822,575.66796875,34762,pre_injection_v1,C
road,fuzzing_attack,fuzzing_attack_1,fuzzing_attack,residual,one_class_svm,2,0.218072976054732,0.3069515498043936,0.2549893754426899,0.4668342537532057,0.2503913586395951,0.4046617983329645,0.1091117999985726,1.3437305000006745,1.4528422999992472,574.9375,34234,pre_injection_v1,C
road,fuzzing_attack,fuzzing_attack_1,fuzzing_attack,residual,one_class_svm,3,0.2183058147882268,0.3050456414886147,0.254487635465919,0.4684964065004849,0.251054791185692,0.4016006491111603,0.1081814000008307,1.2989539000009245,1.4071353000017552,570.34375,34634,pre_injection_v1,C
road,fuzzing_attack,fuzzing_attack_1,fuzzing_attack,residual,one_class_svm,4,0.2181675355281011,0.3064499949844518,0.254880694143167,0.4683003813259476,0.2507844008008398,0.4037766467507561,0.0856490000005578,1.408961999999519,1.4946110000000772,576.9375,34762,pre_injection_v1,C
road,fuzzing_attack,fuzzing_attack_1,fuzzing_attack,residual,lof,0,0.2147035458944175,0.2982244959374059,0.2496640913671481,0.4579366612585168,0.2696589182020218,0.40104742937228,0.8745486000007077,5.015243799998643,5.889792399999351,580.05078125,2514956,pre_injection_v1,C
road,fuzzing_attack,fuzzing_attack_1,fuzzing_attack,residual,lof,1,0.2181045410483931,0.2934095696659645,0.2502138579982891,0.4578196521483324,0.2696177021575136,0.3867374787932433,0.9549926000017877,4.996717899999567,5.951710500001354,582.2421875,2514956,pre_injection_v1,C
road,fuzzing_attack,fuzzing_attack_1,fuzzing_attack,residual,lof,2,0.2150965649417661,0.2927073929180459,0.2479711068621202,0.458232729176017,0.2699444426645783,0.3927122519731504,0.8905138999998599,5.179683999998815,6.070197899998675,580.4140625,2514956,pre_injection_v1,C
road,fuzzing_attack,fuzzing_attack_1,fuzzing_attack,residual,lof,3,0.2151564106329857,0.2939111244859063,0.248441938355874,0.4580273458623851,0.2699912181347915,0.3941875046101645,0.9478161999995792,5.002080300000671,5.94989650000025,581.42578125,2514956,pre_injection_v1,C
